collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,116,극장판 진격의 거인 완결편 더 라스트 어택,,0.0%,,,"116 | 극장판 진격의 거인 완결편 더 라스트 어택 | 2025-03-13 | 0.0% | 505,000 | 10,766,730,710 | 78 | 1,031,767"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,117,매쉬빌,,0.0%,,,"117 | 매쉬빌 | 2026-10-28 | 0.0% | 760,000 | 2,241,000 | 76 | 246"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,118,나쁜계집애: 달려라 하니,,0.0%,,,"118 | 나쁜계집애: 달려라 하니 | 2025-10-07 | 0.0% | 643,000 | 646,968,230 | 75 | 71,392"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,119,드라큘라: 러브 테일,,0.0%,,,"119 | 드라큘라: 러브 테일 | 2026-08-26 | 0.0% | 669,550 | 144,205,600 | 71 | 16,671"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,120,제22회 서울인디애니페스트2026 토모키 미사토: 천진난만한 영웅과 애잔한 악당들의 세계,,0.0%,,,"120 | 제22회 서울인디애니페스트2026 토모키 미사토: 천진난만한 영웅과 애잔한 악당들의 세계 |  | 0.0% | 681,000 | 0 | 69 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,122,제9회 전주국제단편영화제 전북경쟁2,,0.0%,,,"122 | 제9회 전주국제단편영화제 전북경쟁2 |  | 0.0% | 340,000 | 0 | 68 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,123,도쿄 엠이알 난카이 미션,,0.0%,,,"123 | 도쿄 엠이알 난카이 미션 |  | 0.0% | 969,000 | 0 | 67 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,125,레볼루션 +1,,0.0%,,,"125 | 레볼루션 +1 |  | 0.0% | 421,000 | 0 | 65 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,126,제22회 서울인디애니페스트2026 아시아 파노라마: 돌연변이와 산다,,0.0%,,,"126 | 제22회 서울인디애니페스트2026 아시아 파노라마: 돌연변이와 산다 |  | 0.0% | 617,500 | 0 | 62 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,127,살목지,,0.0%,,,"127 | 살목지 | 2026-04-08 | 0.0% | 541,000 | 33,327,511,470 | 61 | 3,241,397"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,128,도주,,0.0%,,,"128 | 도주 |  | 0.0% | 395,000 | 1,782,000 | 59 | 215"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,129,마티 슈프림,,0.0%,,,"129 | 마티 슈프림 | 2026-07-01 | 0.0% | 1,160,000 | 1,460,879,780 | 58 | 134,713"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,131,제22회 서울인디애니페스트2026 추모 상영,,0.0%,,,"131 | 제22회 서울인디애니페스트2026 추모 상영 |  | 0.0% | 570,000 | 0 | 57 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,132,광장,,0.0%,,,"132 | 광장 | 2026-01-15 | 0.0% | 560,000 | 67,646,830 | 56 | 8,305"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,135,[낫띵벗필름x인디스페이스 9월] 정이주: 초록색 환영,,0.0%,,,"135 | [낫띵벗필름x인디스페이스 9월] 정이주: 초록색 환영 |  | 0.0% | 550,000 | 0 | 55 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,139,시계태엽 오렌지,,0.0%,,,"139 | 시계태엽 오렌지 |  | 0.0% | 648,000 | 58,328,800 | 54 | 6,324"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,141,자자 자투나,,0.0%,,,"141 | 자자 자투나 |  | 0.0% | 525,000 | 0 | 53 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,142,제9회 전주국제단편영화제 조미혜 감독전,,0.0%,,,"142 | 제9회 전주국제단편영화제 조미혜 감독전 |  | 0.0% | 255,000 | 0 | 51 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,146,제9회 전주국제단편영화제 신수환감독전,,0.0%,,,"146 | 제9회 전주국제단편영화제 신수환감독전 |  | 0.0% | 250,000 | 0 | 50 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,148,후광,,0.0%,,,"148 | 후광 |  | 0.0% | 458,000 | 0 | 47 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,150,아틀라스 킹,,0.0%,,,"150 | 아틀라스 킹 | 2026-09-11 | 0.0% | 270,000 | 807,000 | 45 | 103"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,151,영화 러브 라이브! 니지가사키 학원 스쿨 아이돌 동호회 완결편 제2장,,0.0%,,2,"151 | 영화 러브 라이브! 니지가사키 학원 스쿨 아이돌 동호회 완결편 제2장 | 2026-02-18 | 0.0% | 245,000 | 101,323,780 | 35 | 9,691"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,152,영화 러브 라이브! 니지가사키 학원 스쿨 아이돌 동호회 완결편 제1장,,0.0%,,1,"152 | 영화 러브 라이브! 니지가사키 학원 스쿨 아이돌 동호회 완결편 제1장 | 2025-02-06 | 0.0% | 263,500 | 107,552,620 | 34 | 11,288"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,153,퍼피 구조대: 더 다이노 무비,,0.0%,,,"153 | 퍼피 구조대: 더 다이노 무비 | 2026-08-13 | 0.0% | 250,000 | 1,063,807,460 | 33 | 110,836"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,155,프로젝트 헤일메리,,0.0%,,,"155 | 프로젝트 헤일메리 | 2026-03-18 | 0.0% | 416,000 | 33,026,996,620 | 32 | 2,911,898"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,156,워페어,,0.0%,,,"156 | 워페어 | 2026-08-19 | 0.0% | 288,000 | 227,052,320 | 31 | 21,477"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,158,배드랜드 스나이퍼,,0.0%,,,"158 | 배드랜드 스나이퍼 | 2026-09-04 | 0.0% | 180,000 | 1,773,000 | 30 | 264"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,160,오케이 마담2,,0.0%,,,"160 | 오케이 마담2 | 2026-08-12 | 0.0% | 267,000 | 3,214,076,930 | 29 | 343,635"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,162,"파리, 텍사스",,0.0%,,,"162 | 파리, 텍사스 | 1987-08-29 | 0.0% | 233,000 | 183,185,900 | 26 | 17,817"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,163,하늘의 푸르름을 아는 사람이여,,0.0%,,,"163 | 하늘의 푸르름을 아는 사람이여 | 2022-03-16 | 0.0% | 275,000 | 107,399,436 | 25 | 12,060"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,164,미치광이 피에로,,0.0%,,,"164 | 미치광이 피에로 | 2025-06-04 | 0.0% | 233,000 | 75,519,600 | 24 | 7,680"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,166,트루먼의 사랑,,0.0%,,,"166 | 트루먼의 사랑 | 2026-08-26 | 0.0% | 181,000 | 15,193,300 | 22 | 1,636"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,167,퍼펙트 데이즈,,0.0%,,,"167 | 퍼펙트 데이즈 | 2024-07-03 | 0.0% | 187,000 | 1,349,740,831 | 21 | 143,238"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,168,제22회 서울인디애니페스트2026 2026 디지콘6 아시아 한국지역어워드,,0.0%,,,"168 | 제22회 서울인디애니페스트2026 2026 디지콘6 아시아 한국지역어워드 |  | 0.0% | 200,000 | 0 | 20 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,170,국외자들,,0.0%,,,"170 | 국외자들 | 2024-09-25 | 0.0% | 184,000 | 51,746,860 | 19 | 5,219"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,171,배리 린든,,0.0%,,,"171 | 배리 린든 |  | 0.0% | 204,000 | 7,593,000 | 17 | 717"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,173,지느러미,,0.0%,,,"173 | 지느러미 | 2026-07-22 | 0.0% | 140,000 | 96,268,500 | 16 | 9,608"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,177,파라노만,,0.0%,,,"177 | 파라노만 | 2013-02-07 | 0.0% | 144,000 | 139,497,950 | 15 | 18,638"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,179,말하지 않은 것들,,0.0%,,,"179 | 말하지 않은 것들 | 2026-09-02 | 0.0% | 101,000 | 7,448,900 | 13 | 827"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,180,걸즈 앤 판처 최종장 제3화,,0.0%,,,"180 | 걸즈 앤 판처 최종장 제3화 | 2022-01-12 | 0.0% | 132,000 | 69,341,500 | 12 | 6,782"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,184,걸즈 앤 판처 최종장 제2화,,0.0%,,,"184 | 걸즈 앤 판처 최종장 제2화 |  | 0.0% | 121,000 | 0 | 11 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,190,꿈꾸던 모험,,0.0%,,,"190 | 꿈꾸던 모험 |  | 0.0% | 104,000 | 1,134,000 | 10 | 126"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,197,인간은 새가 아니다,,0.0%,,,"197 | 인간은 새가 아니다 |  | 0.0% | 90,000 | 0 | 9 | 0"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,199,지크프리트,,0.0%,,,"199 | 지크프리트 |  | 0.0% | 197,800 | 3,052,900 | 8 | 111"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,201,유레카,,0.0%,,,"201 | 유레카 | 2026-05-27 | 0.0% | 84,000 | 133,220,450 | 7 | 12,918"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,204,노 어더 랜드,,0.0%,,,"204 | 노 어더 랜드 | 2026-03-04 | 0.0% | 60,000 | 26,780,800 | 6 | 2,998"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,207,케이티 페리: 라이프타임스 투어 - 라이브 인 파리,,0.0%,,,"207 | 케이티 페리: 라이프타임스 투어 - 라이브 인 파리 |  | 0.0% | 100,000 | 3,654,500 | 5 | 183"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,213,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,,0.0%,,,"213 | 너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌 | 2026-05-20 | 0.0% | 41,000 | 1,053,243,600 | 4 | 98,439"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,220,착지연습,,0.0%,,,"220 | 착지연습 | 2026-09-10 | 0.0% | 28,000 | 2,427,000 | 3 | 268"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,225,가능주의자,,0.0%,,,"225 | 가능주의자 | 2026-07-15 | 0.0% | 24,000 | 11,751,550 | 2 | 1,327"
2026-09-15 04:44:08 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,238,친숙한 손길,,0.0%,,,"238 | 친숙한 손길 | 2026-09-23 | 0.0% | 11,000 | 2,447,100 | 1 | 376"
