collected_at,source,rank,movie_name_ko,movie_name_en,reservation_rate,reservation_audience,reservation_sales,raw_text
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,115,테러리스트,,0.0%,,,"115 | 테러리스트 |  | 0.0% | 584,000 | 436,000 | 88 | 80"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,116,비에나 앤 더 팬텀스,,0.0%,,,"116 | 비에나 앤 더 팬텀스 |  | 0.0% | 699,000 | 0 | 85 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,117,제14회 서울국제어린이영화제 국제단편경쟁5,,0.0%,,,"117 | 제14회 서울국제어린이영화제 국제단편경쟁5 |  | 0.0% | 586,000 | 0 | 84 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,118,버드보이,,0.0%,,,"118 | 버드보이 |  | 0.0% | 580,000 | 0 | 83 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,119,제14회 서울국제어린이영화제 국제단편경쟁2,,0.0%,,,"119 | 제14회 서울국제어린이영화제 국제단편경쟁2 |  | 0.0% | 567,000 | 0 | 81 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,120,블러드 베이: 노 이스케이프,,0.0%,,,"120 | 블러드 베이: 노 이스케이프 | 2026-08-27 | 0.0% | 480,000 | 1,347,000 | 80 | 193"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,121,경멸,,0.0%,,,"121 | 경멸 | 2026-07-15 | 0.0% | 1,075,000 | 123,182,850 | 77 | 12,170"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,124,네 멋대로 해라,,0.0%,,,"124 | 네 멋대로 해라 | 2026-01-14 | 0.0% | 798,000 | 52,029,030 | 75 | 7,526"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,126,직장인 체육대회,,0.0%,,,"126 | 직장인 체육대회 |  | 0.0% | 730,000 | 0 | 73 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,129,타타락,,0.0%,,,"129 | 타타락 |  | 0.0% | 476,000 | 0 | 72 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,130,드라큘라: 러브 테일,,0.0%,,,"130 | 드라큘라: 러브 테일 | 2026-08-26 | 0.0% | 722,600 | 138,808,100 | 71 | 16,120"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,132,제14회 서울국제어린이영화제 한국청소년감독경쟁2,,0.0%,,,"132 | 제14회 서울국제어린이영화제 한국청소년감독경쟁2 |  | 0.0% | 490,000 | 0 | 70 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,135,국외자들,,0.0%,,,"135 | 국외자들 | 2024-09-25 | 0.0% | 705,000 | 51,079,860 | 66 | 5,156"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,138,제22회 서울인디애니페스트2026 토모키 미사토: 천진난만한 영웅과 애잔한 악당들의 세계,,0.0%,,,"138 | 제22회 서울인디애니페스트2026 토모키 미사토: 천진난만한 영웅과 애잔한 악당들의 세계 |  | 0.0% | 631,000 | 0 | 64 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,139,아지랑이좌,,0.0%,,,"139 | 아지랑이좌 |  | 0.0% | 466,000 | 17,423,000 | 63 | 1,762"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,140,지고이네르바이젠,,0.0%,,,"140 | 지고이네르바이젠 |  | 0.0% | 616,000 | 17,162,000 | 61 | 1,754"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,143,제22회 서울인디애니페스트2026 아시아 파노라마: 돌연변이와 산다,,0.0%,,,"143 | 제22회 서울인디애니페스트2026 아시아 파노라마: 돌연변이와 산다 |  | 0.0% | 597,500 | 0 | 60 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,144,대리석 인간,,0.0%,,,"144 | 대리석 인간 |  | 0.0% | 373,000 | 727,000 | 59 | 117"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,145,레볼루션 +1,,0.0%,,,"145 | 레볼루션 +1 |  | 0.0% | 370,000 | 0 | 58 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,146,광장,,0.0%,,,"146 | 광장 | 2026-01-15 | 0.0% | 540,000 | 67,646,830 | 54 | 8,305"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,147,마티 슈프림,,0.0%,,,"147 | 마티 슈프림 | 2026-07-01 | 0.0% | 932,000 | 1,459,730,780 | 53 | 134,637"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,150,제22회 서울인디애니페스트2026 개막섹션 두루두루: 한국 애니메이션 쇼케이스,,0.0%,,,"150 | 제22회 서울인디애니페스트2026 개막섹션 두루두루: 한국 애니메이션 쇼케이스 |  | 0.0% | 520,000 | 0 | 52 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,152,유메지,,0.0%,,,"152 | 유메지 |  | 0.0% | 610,000 | 12,881,000 | 51 | 1,415"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,156,카메라를 멈추면 안 돼!,,0.0%,,,"156 | 카메라를 멈추면 안 돼! | 2018-08-23 | 0.0% | 349,000 | 204,731,766 | 50 | 22,465"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,158,시계태엽 오렌지,,0.0%,,,"158 | 시계태엽 오렌지 |  | 0.0% | 588,000 | 57,224,800 | 49 | 6,232"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,160,연의 편지,,0.0%,,,"160 | 연의 편지 | 2025-10-01 | 0.0% | 528,000 | 2,123,722,890 | 48 | 227,308"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,162,죽이고 떠나라,,0.0%,,,"162 | 죽이고 떠나라 |  | 0.0% | 315,000 | 303,000 | 47 | 53"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,163,2026년 9월 프레임워크,,0.0%,,,"163 | 2026년 9월 프레임워크 |  | 0.0% | 285,000 | 0 | 45 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,164,매쉬빌,,0.0%,,,"164 | 매쉬빌 |  | 0.0% | 425,000 | 1,674,000 | 43 | 186"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,166,3학년 2학기,,0.0%,,,"166 | 3학년 2학기 | 2025-09-03 | 0.0% | 252,000 | 227,343,400 | 42 | 27,316"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,167,백 투 더 패스트: 진나라 쟁탈전,,0.0%,,,"167 | 백 투 더 패스트: 진나라 쟁탈전 | 2026-09-17 | 0.0% | 417,000 | 0 | 38 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,170,도쿄 엠이알 난카이 미션,,0.0%,,,"170 | 도쿄 엠이알 난카이 미션 |  | 0.0% | 783,000 | 0 | 36 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,172,파뿌리 24: 좀비 아일랜드,,0.0%,,,"172 | 파뿌리 24: 좀비 아일랜드 | 2026-08-22 | 0.0% | 510,000 | 79,214,000 | 34 | 2,424"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,174,산양들,,0.0%,,,"174 | 산양들 | 2026-07-29 | 0.0% | 264,000 | 58,172,550 | 32 | 6,579"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,176,"바웬사, 희망의 인간",,0.0%,,,"176 | 바웬사, 희망의 인간 |  | 0.0% | 183,000 | 27,000 | 31 | 3"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,177,모노노케 히메,,0.0%,,,"177 | 모노노케 히메 | 2003-04-25 | 0.0% | 330,000 | 2,488,236,660 | 30 | 205,194"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,182,제14회 서울국제어린이영화제 붕어빵 가족 단편 + 제작지원작,,0.0%,,14,"182 | 제14회 서울국제어린이영화제 붕어빵 가족 단편 + 제작지원작 |  | 0.0% | 203,000 | 0 | 29 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,183,퍼피 구조대: 더 다이노 무비,,0.0%,,,"183 | 퍼피 구조대: 더 다이노 무비 | 2026-08-13 | 0.0% | 250,500 | 1,056,660,260 | 25 | 109,992"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,186,사랑할 땐 누구나 최악이 된다,,0.0%,,,"186 | 사랑할 땐 누구나 최악이 된다 | 2022-08-25 | 0.0% | 174,000 | 522,815,967 | 24 | 51,691"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,188,도브라에는 유령이 없다,,0.0%,,,"188 | 도브라에는 유령이 없다 |  | 0.0% | 139,000 | 0 | 23 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,189,[낫띵벗필름x인디스페이스 9월] 정이주: 초록색 환영,,0.0%,,,"189 | [낫띵벗필름x인디스페이스 9월] 정이주: 초록색 환영 |  | 0.0% | 216,000 | 0 | 22 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,192,미드소마,,0.0%,,,"192 | 미드소마 | 2019-07-11 | 0.0% | 208,000 | 834,361,252 | 21 | 91,618"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,194,제22회 서울인디애니페스트2026 2026 디지콘6 아시아 한국지역어워드,,0.0%,,,"194 | 제22회 서울인디애니페스트2026 2026 디지콘6 아시아 한국지역어워드 |  | 0.0% | 200,000 | 0 | 20 | 0"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,202,파라노만,,0.0%,,,"202 | 파라노만 | 2013-02-07 | 0.0% | 174,700 | 138,158,500 | 19 | 18,527"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,203,스탑 메이킹 센스,,0.0%,,,"203 | 스탑 메이킹 센스 | 2025-08-13 | 0.0% | 180,000 | 447,062,181 | 18 | 38,461"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,205,배리 린든,,0.0%,,,"205 | 배리 린든 |  | 0.0% | 204,000 | 7,113,000 | 17 | 677"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,209,센티멘탈 밸류,,0.0%,,,"209 | 센티멘탈 밸류 | 2026-02-18 | 0.0% | 161,000 | 783,467,040 | 16 | 79,725"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,210,지크프리트,,0.0%,,,"210 | 지크프리트 |  | 0.0% | 391,400 | 2,215,300 | 15 | 76"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,211,"파리, 텍사스",,0.0%,,,"211 | 파리, 텍사스 | 1987-08-29 | 0.0% | 131,000 | 182,934,900 | 14 | 17,791"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,213,풀 메탈 쟈켓,,0.0%,,,"213 | 풀 메탈 쟈켓 | 1996-02-17 | 0.0% | 156,000 | 1,128,000 | 13 | 94"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,214,동경의 황혼,,0.0%,,,"214 | 동경의 황혼 | 2024-10-09 | 0.0% | 144,000 | 31,740,300 | 12 | 3,760"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,218,미명,,0.0%,,,"218 | 미명 | 2026-07-08 | 0.0% | 145,000 | 13,912,500 | 11 | 1,580"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,219,케이티 페리: 라이프타임스 투어 - 라이브 인 파리,,0.0%,,,"219 | 케이티 페리: 라이프타임스 투어 - 라이브 인 파리 |  | 0.0% | 198,500 | 2,738,000 | 10 | 137"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,223,"더 스튜디오 : 바퀴 위 공간에서, 땅 위의 공간으로",,0.0%,,,"223 | 더 스튜디오 : 바퀴 위 공간에서, 땅 위의 공간으로 |  | 0.0% | 65,000 | 248,000 | 9 | 31"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,224,베크마이스터 하모니즈,,0.0%,,,"224 | 베크마이스터 하모니즈 |  | 0.0% | 80,000 | 543,000 | 8 | 97"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,232,하나 그리고 둘,,0.0%,,,"232 | 하나 그리고 둘 | 2000-10-28 | 0.0% | 126,000 | 401,234,795 | 7 | 40,123"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,238,아이즈 와이드 셧,,0.0%,,,"238 | 아이즈 와이드 셧 | 2000-09-01 | 0.0% | 72,000 | 51,024,500 | 6 | 5,758"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,247,런던에서 온 사나이,,0.0%,,,"247 | 런던에서 온 사나이 |  | 0.0% | 50,000 | 1,866,000 | 5 | 323"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,252,극장판 도라에몽: 신 진구의 해저비밀성,,0.0%,,,"252 | 극장판 도라에몽: 신 진구의 해저비밀성 | 2026-07-01 | 0.0% | 45,000 | 714,265,550 | 4 | 75,117"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,260,겁쟁이 페달: 리로드,,0.0%,,,"260 | 겁쟁이 페달: 리로드 | 2016-01-14 | 0.0% | 34,500 | 21,881,928 | 3 | 3,124"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,267,요코하마 메리,,0.0%,,,"267 | 요코하마 메리 | 2008-02-07 | 0.0% | 22,000 | 3,524,000 | 2 | 537"
2026-09-09 03:20:06 KST,https://www.kobis.or.kr/kobis/business/stat/boxs/findRealTicketList.do,278,그림자 아이,,0.0%,,,"278 | 그림자 아이 | 2026-07-01 | 0.0% | 14,000 | 57,980,400 | 1 | 6,472"
